사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020011300100086,2020년 1월 13일 09시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,여,32세,경상
2020011300100150,2020년 1월 13일 11시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,85세,상해없음,승용,남,32세,경상
2020011300100183,2020년 1월 13일 12시,월요일,서울특별시 강남구 논현동,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,29세,상해없음,승용,남,58세,경상
2020011300100184,2020년 1월 13일 12시,월요일,서울특별시 강남구 청담동,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,화물,남,38세,경상
2020011300100215,2020년 1월 13일 13시,월요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,31세,경상
2020011300100216,2020년 1월 13일 13시,월요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,이륜,남,36세,경상
2020011300100220,2020년 1월 13일 13시,월요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,79세,상해없음,승용,남,44세,경상
2020011300100412,2020년 1월 13일 18시,월요일,서울특별시 강남구 삼성동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,이륜,남,27세,중상
2020011300100419,2020년 1월 13일 18시,월요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,기타,단일로 - 기타,승용,남,55세,상해없음,승용,남,23세,경상
2020011400100188,2020년 1월 14일 11시,화요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,보행자,남,34세,경상
2020011400100309,2020년 1월 14일 14시,화요일,서울특별시 강남구 개포동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,62세,상해없음,승용,여,58세,경상
2020011400100334,2020년 1월 14일 15시,화요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,승용,여,47세,경상
2020011400100363,2020년 1월 14일 16시,화요일,서울특별시 강남구 신사동,중상사고,0,1,0,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,화물,남,60세,중상
2020011400100366,2020년 1월 14일 16시,화요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,61세,상해없음,승용,여,41세,경상
2020011400100395,2020년 1월 14일 17시,화요일,서울특별시 강남구 삼성동,중상사고,0,1,0,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,48세,부상신고,승용,여,54세,중상
2020011400100439,2020년 1월 14일 18시,화요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,33세,경상
2020011400100526,2020년 1월 14일 20시,화요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,여,27세,경상
2020011500100045,2020년 1월 15일 06시,수요일,서울특별시 강남구 청담동,부상신고사고,0,0,0,1,차대사람 - 기타,불법유턴,포장 - 건조,흐림,기타 - 기타,승용,남,78세,상해없음,보행자,남,27세,부상신고
2020011500100046,2020년 1월 15일 06시,수요일,서울특별시 강남구 논현동,경상사고,0,0,1,1,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,45세,부상신고,승용,남,68세,경상
2020011500100204,2020년 1월 15일 12시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,보행자,남,31세,경상
2020011500100205,2020년 1월 15일 12시,수요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,56세,상해없음,승용,여,40세,경상
2020011500100272,2020년 1월 15일 14시,수요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,기타,단일로 - 기타,화물,남,63세,기타불명,승용,남,45세,경상
2020011500100308,2020년 1월 15일 15시,수요일,서울특별시 강남구 대치동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,화물,남,37세,경상
2020011500100388,2020년 1월 15일 17시,수요일,서울특별시 강남구 논현동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,기타,단일로 - 기타,승용,남,45세,상해없음,승용,남,55세,경상
2020011500100389,2020년 1월 15일 17시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 추돌,차로위반,포장 - 건조,맑음,기타 - 기타,승용,남,58세,상해없음,승용,남,22세,경상
2020011500100497,2020년 1월 15일 19시,수요일,서울특별시 강남구 역삼동,중상사고,0,2,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,기타,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,승합,남,28세,상해없음
2020011500100574,2020년 1월 15일 21시,수요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,남,31세,경상
2020011500100575,2020년 1월 15일 21시,수요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,47세,경상,승용,여,47세,상해없음
2020011600100002,2020년 1월 16일 00시,목요일,서울특별시 강남구 청담동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,57세,상해없음,승용,여,31세,경상
2020011600100035,2020년 1월 16일 05시,목요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,건설기계,남,56세,상해없음,승용,남,65세,경상
2020011600100114,2020년 1월 16일 09시,목요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,이륜,남,43세,상해없음,승용,남,40세,경상
2020011600100116,2020년 1월 16일 09시,목요일,서울특별시 강남구 율현동,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,48세,부상신고,승용,여,41세,상해없음
2020011600100142,2020년 1월 16일 10시,목요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,72세,상해없음,보행자,남,40세,경상
2020011600100144,2020년 1월 16일 10시,목요일,서울특별시 강남구 대치동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,51세,상해없음,승용,남,74세,경상
2020011600100214,2020년 1월 16일 12시,목요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,여,25세,경상
2020011600100339,2020년 1월 16일 16시,목요일,서울특별시 강남구 논현동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,58세,상해없음,승용,남,54세,경상
2020011600100342,2020년 1월 16일 16시,목요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,48세,기타불명,승용,남,32세,부상신고
2020011600100343,2020년 1월 16일 16시,목요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,85세,상해없음,승용,여,65세,경상
2020011600100497,2020년 1월 16일 19시,목요일,서울특별시 강남구 도곡동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,39세,상해없음,보행자,여,30세,경상
2020011600100539,2020년 1월 16일 20시,목요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,개인형이동수단(PM),남,16세,상해없음,보행자,여,57세,경상
2020011600100541,2020년 1월 16일 20시,목요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,이륜,남,50세,경상
2020011600100565,2020년 1월 16일 21시,목요일,서울특별시 강남구 역삼동,경상사고,0,0,1,1,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,26세,부상신고,승용,남,23세,경상
2020011700100004,2020년 1월 17일 00시,금요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,40세,상해없음,승용,남,45세,경상
2020011700100011,2020년 1월 17일 01시,금요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,남,57세,경상
2020011700100119,2020년 1월 17일 09시,금요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,흐림,단일로 - 기타,승용,남,63세,상해없음,승용,남,52세,경상
2020011700100170,2020년 1월 17일 11시,금요일,서울특별시 강남구 대치동,사망사고,1,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,37세,경상,보행자,남,60세,사망
2020011700100415,2020년 1월 17일 18시,금요일,서울특별시 강남구 압구정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,기타,단일로 - 기타,승용,남,50세,상해없음,승용,남,46세,경상
2020011700100416,2020년 1월 17일 18시,금요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,여,27세,경상
2020011700100474,2020년 1월 17일 19시,금요일,서울특별시 강남구 도곡동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,40세,부상신고,승용,남,49세,상해없음
2020011700100516,2020년 1월 17일 20시,금요일,서울특별시 강남구 역삼동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,54세,경상,승용,남,40세,경상
2020011700100555,2020년 1월 17일 21시,금요일,서울특별시 강남구 논현동,중상사고,0,1,0,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,41세,상해없음,이륜,남,51세,중상
2020011800100210,2020년 1월 18일 12시,토요일,서울특별시 강남구 수서동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,57세,상해없음,보행자,여,68세,경상
2020011800100485,2020년 1월 18일 19시,토요일,서울특별시 강남구 역삼동,경상사고,0,0,6,1,차대차 - 기타,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,52세,부상신고,승합,남,52세,경상
2020011800100524,2020년 1월 18일 20시,토요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,이륜,남,56세,경상
2020011900100267,2020년 1월 19일 16시,일요일,서울특별시 강남구 역삼동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,45세,경상
2020011900100320,2020년 1월 19일 18시,일요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,52세,상해없음,승용,남,43세,경상
2020011900100408,2020년 1월 19일 21시,일요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,흐림,교차로 - 교차로횡단보도내,화물,남,54세,상해없음,보행자,남,29세,경상
